"exam_code","material_scope","material_group","document_type","source_repo_path","relative_path","original_filename","normalized_id","file_ext","size_bytes","sha256","qa_status","tags","notes"
"SHARED","schaums mathematical handbook of formulas and tables.pdf","shared","formula-sheet","resources/source-material/shared/Schaums Mathematical Handbook of Formulas and Tables.pdf","Schaums Mathematical Handbook of Formulas and Tables.pdf","Schaums Mathematical Handbook of Formulas and Tables.pdf","shared-formula-sheet-schaums-mathematical-handbook-of-formulas-and-tables",".pdf","27472908","FB026B37415A6EC9A02B10C43885F0B241518DC8601781E9D3AEE4B80A3A4675","extracted","",""
"SHARED","wiley_the_portable_mba_in_the_fast_forward_mba_in_finance_2e2002.pdf","shared","formula-sheet","resources/source-material/shared/Wiley_The_Portable_Mba_In_The_Fast_Forward_Mba_In_Finance_2E2002.pdf","Wiley_The_Portable_Mba_In_The_Fast_Forward_Mba_In_Finance_2E2002.pdf","Wiley_The_Portable_Mba_In_The_Fast_Forward_Mba_In_Finance_2E2002.pdf","shared-formula-sheet-wiley-the-portable-mba-in-the-fast-forward-mba-in-finance-2e2002",".pdf","2048150","0BEE3C1E19DE259BF72255F220086CF6F21D2124BA5E2AEDC3CDA3AD4381861F","extracted","",""
"SHARED","dictionary_of_financial_and_business_terms.pdf","shared","glossary","resources/source-material/shared/Dictionary_of_financial_and_business_terms.pdf","Dictionary_of_financial_and_business_terms.pdf","Dictionary_of_financial_and_business_terms.pdf","shared-glossary-dictionary-of-financial-and-business-terms",".pdf","1320742","41F6457C08FEC6D81C677625BB16DACA228AE2376F9162CF87370220AEAF0508","extracted","",""
"SHARED","segura j., braun c. (eds.) an eponymous dictionary of economics (elgar, 2004)(isbn 1843760290)(309s)_gg_.pdf","shared","glossary","resources/source-material/shared/Segura J., Braun C. (eds.) An eponymous dictionary of economics (Elgar, 2004)(ISBN 1843760290)(309s)_GG_.pdf","Segura J., Braun C. (eds.) An eponymous dictionary of economics (Elgar, 2004)(ISBN 1843760290)(309s)_GG_.pdf","Segura J., Braun C. (eds.) An eponymous dictionary of economics (Elgar, 2004)(ISBN 1843760290)(309s)_GG_.pdf","shared-glossary-segura-j-braun-c-eds-an-eponymous-dictionary-of-economics-elgar-2004-isbn-1843760290-309s-gg",".pdf","1175169","FF8F336C292AB607845411DDEBF30D0FF2B5666C6003BA9821ADD6FBFEFA0817","extracted","",""
"SHARED","the new palgrave dictionary of economics - volume 2 of 8 (2nd edition english business ebook 2013).pdf","shared","glossary","resources/source-material/shared/The New Palgrave Dictionary of Economics - Volume 2 of 8 (2nd Edition English business ebook 2013).pdf","The New Palgrave Dictionary of Economics - Volume 2 of 8 (2nd Edition English business ebook 2013).pdf","The New Palgrave Dictionary of Economics - Volume 2 of 8 (2nd Edition English business ebook 2013).pdf","shared-glossary-the-new-palgrave-dictionary-of-economics-volume-2-of-8-2nd-edition-english-business-ebook-2013",".pdf","408584773","CE653B3EF675713311742B9BCC89127B8B9655C8131FB0B8B6E41DF42B7E3906","extracted","",""
"SHARED","driscoll j.c. lecture notes in macroeconomics (brown, 2001)(143s)_gk_.pdf","shared","lecture-notes","resources/source-material/shared/Driscoll J.C. Lecture notes in macroeconomics (Brown, 2001)(143s)_GK_.pdf","Driscoll J.C. Lecture notes in macroeconomics (Brown, 2001)(143s)_GK_.pdf","Driscoll J.C. Lecture notes in macroeconomics (Brown, 2001)(143s)_GK_.pdf","shared-lecture-notes-driscoll-j-c-lecture-notes-in-macroeconomics-brown-2001-143s-gk",".pdf","654531","7FBAB95C9457EAEB71D84736E51E207CB53E2DB236AA96DDB02537F0B95131BD","extracted","",""
"SHARED","game theory lecture notes - levent kockesen.pdf","shared","lecture-notes","resources/source-material/shared/Game Theory Lecture Notes - Levent Kockesen.pdf","Game Theory Lecture Notes - Levent Kockesen.pdf","Game Theory Lecture Notes - Levent Kockesen.pdf","shared-lecture-notes-game-theory-lecture-notes-levent-kockesen",".pdf","1465562","A3E43588DAE7EE639DC6204AE900D22F32EEE902641D39560EEFBF0424E67086","extracted","",""
"SHARED","game theory lecture notes introduction - muhamet yildiz.pdf","shared","lecture-notes","resources/source-material/shared/Game Theory Lecture Notes Introduction - Muhamet Yildiz.pdf","Game Theory Lecture Notes Introduction - Muhamet Yildiz.pdf","Game Theory Lecture Notes Introduction - Muhamet Yildiz.pdf","shared-lecture-notes-game-theory-lecture-notes-introduction-muhamet-yildiz",".pdf","1527532","3735EC9DA7771D15B2436214D2A97318BC020F3DD85FB99D6572D046FCAE7CDF","extracted","",""
"SHARED","graduate econometrics lecture notes - michael creel (414 pages).pdf","shared","lecture-notes","resources/source-material/shared/Graduate Econometrics Lecture Notes - Michael Creel (414 pages).pdf","Graduate Econometrics Lecture Notes - Michael Creel (414 pages).pdf","Graduate Econometrics Lecture Notes - Michael Creel (414 pages).pdf","shared-lecture-notes-graduate-econometrics-lecture-notes-michael-creel-414-pages",".pdf","1501632","24DCAEBA75FF859BFF9F81A1FD0DF8B73B283A41DC356B1D720565DF39F462A1","extracted","",""
"SHARED","konya i. lectures notes in international trade (boston, 2001)(118s)_gi_.pdf","shared","lecture-notes","resources/source-material/shared/Konya I. Lectures notes in international trade (Boston, 2001)(118s)_GI_.pdf","Konya I. Lectures notes in international trade (Boston, 2001)(118s)_GI_.pdf","Konya I. Lectures notes in international trade (Boston, 2001)(118s)_GI_.pdf","shared-lecture-notes-konya-i-lectures-notes-in-international-trade-boston-2001-118s-gi",".pdf","468530","5D0F50B5E015F5A30B1FDD5D6A60D06E57422B0E05DE0B8E8BBBA7659E11E8C8","extracted","",""
"SHARED","krusell p. lecture notes for macroeconomics i (princeton, 2004)(196s)_gk_.pdf","shared","lecture-notes","resources/source-material/shared/Krusell P. Lecture notes for Macroeconomics I (Princeton, 2004)(196s)_GK_.pdf","Krusell P. Lecture notes for Macroeconomics I (Princeton, 2004)(196s)_GK_.pdf","Krusell P. Lecture notes for Macroeconomics I (Princeton, 2004)(196s)_GK_.pdf","shared-lecture-notes-krusell-p-lecture-notes-for-macroeconomics-i-princeton-2004-196s-gk",".pdf","1024913","5B0085F4CB1B5F3F99E84A7E58A0A4E28DE7F66EA7EB8615439D6A173B24E97E","extracted","",""
"SHARED","lectures note on game theory - john duffy.pdf","shared","lecture-notes","resources/source-material/shared/Lectures Note On Game Theory - John Duffy.pdf","Lectures Note On Game Theory - John Duffy.pdf","Lectures Note On Game Theory - John Duffy.pdf","shared-lecture-notes-lectures-note-on-game-theory-john-duffy",".pdf","2478642","08CB75526240131EE7C94E218542B3230F669C870ADB4C9946023061D0DCCC17","extracted","",""
"SHARED","rubinstein a. lecture notes in microeconomic theory (pup, 2006)(isbn 0691120315)(149s)_gc_.pdf","shared","lecture-notes","resources/source-material/shared/Rubinstein A. Lecture Notes in Microeconomic Theory (PUP, 2006)(ISBN 0691120315)(149s)_GC_.pdf","Rubinstein A. Lecture Notes in Microeconomic Theory (PUP, 2006)(ISBN 0691120315)(149s)_GC_.pdf","Rubinstein A. Lecture Notes in Microeconomic Theory (PUP, 2006)(ISBN 0691120315)(149s)_GC_.pdf","shared-lecture-notes-rubinstein-a-lecture-notes-in-microeconomic-theory-pup-2006-isbn-0691120315-149s-gc",".pdf","908657","44C21DFC37B05A458DDB70E4F38A42AAF0160435BB6FC8C7EB84BC0D47152710","extracted","",""
"SHARED","soederlind p. lecture notes for econometrics (ln, stockholm, 2002)(l)(86s)_gl_.pdf","shared","lecture-notes","resources/source-material/shared/Soederlind P. Lecture Notes for Econometrics (LN, Stockholm, 2002)(L)(86s)_GL_.pdf","Soederlind P. Lecture Notes for Econometrics (LN, Stockholm, 2002)(L)(86s)_GL_.pdf","Soederlind P. Lecture Notes for Econometrics (LN, Stockholm, 2002)(L)(86s)_GL_.pdf","shared-lecture-notes-soederlind-p-lecture-notes-for-econometrics-ln-stockholm-2002-l-86s-gl",".pdf","741398","CDD52233EB85F7ADADB1C9FBDEB2D23BBAA1DC9853B00975E7096A0964AE3E30","extracted","",""
"SHARED","(ebook) - david frey - the small business marketing bible 2003 (312 pages).pdf","shared","pdf-reference","resources/source-material/shared/(Ebook) - David Frey - The Small Business Marketing Bible 2003 (312 Pages).pdf","(Ebook) - David Frey - The Small Business Marketing Bible 2003 (312 Pages).pdf","(Ebook) - David Frey - The Small Business Marketing Bible 2003 (312 Pages).pdf","shared-pdf-reference-ebook-david-frey-the-small-business-marketing-bible-2003-312-pages",".pdf","1414504","15AD5FEC8D1F560C357CD73412E22C9A44DDB17C1E4EAF56A352637E7C46C61D","extracted","",""
"SHARED","(ebook) harper business - stock market wizards (jack schwager).pdf","shared","pdf-reference","resources/source-material/shared/(Ebook) Harper Business - Stock Market Wizards (Jack Schwager).pdf","(Ebook) Harper Business - Stock Market Wizards (Jack Schwager).pdf","(Ebook) Harper Business - Stock Market Wizards (Jack Schwager).pdf","shared-pdf-reference-ebook-harper-business-stock-market-wizards-jack-schwager",".pdf","4912005","4B66B16F291A8C6C8311B9E36E067EB271D00BC9B41442AE1B7A3E5ABBE615E5","extracted","",""
"SHARED","(ebook-pdf) - mathematics - an introduction to cybernetics.pdf","shared","pdf-reference","resources/source-material/shared/(ebook-pdf) - Mathematics - An Introduction to Cybernetics.pdf","(ebook-pdf) - Mathematics - An Introduction to Cybernetics.pdf","(ebook-pdf) - Mathematics - An Introduction to Cybernetics.pdf","shared-pdf-reference-ebook-pdf-mathematics-an-introduction-to-cybernetics",".pdf","2116606","05BCC80967CE6C39CF233A3F35A10E565B2D199E7C0A37565C3CD0F2D900A336","extracted","",""
"SHARED","(oxford) introduction to econometrics (2007).pdf","shared","pdf-reference","resources/source-material/shared/(Oxford) Introduction to Econometrics (2007).pdf","(Oxford) Introduction to Econometrics (2007).pdf","(Oxford) Introduction to Econometrics (2007).pdf","shared-pdf-reference-oxford-introduction-to-econometrics-2007",".pdf","2942558","12A130352EFFE79A50C438C9F25CEBC69EB2C026E96E8244FE4E6C512311E0E3","extracted","",""
"SHARED","(palgrave texts in econometrics) kerry patterson-a primer for unit root testing (palgrave texts in econometrics)-palgrave macmillan (2010).pdf","shared","pdf-reference","resources/source-material/shared/(Palgrave Texts in Econometrics) Kerry Patterson-A Primer for Unit Root Testing (Palgrave Texts in Econometrics)-Palgrave Macmillan (2010).pdf","(Palgrave Texts in Econometrics) Kerry Patterson-A Primer for Unit Root Testing (Palgrave Texts in Econometrics)-Palgrave Macmillan (2010).pdf","(Palgrave Texts in Econometrics) Kerry Patterson-A Primer for Unit Root Testing (Palgrave Texts in Econometrics)-Palgrave Macmillan (2010).pdf","shared-pdf-reference-palgrave-texts-in-econometrics-kerry-patterson-a-primer-for-unit-root-testing-palgrave-texts-in-econometrics-palgrave-macmillan-2010",".pdf","1988113","8145CBD39E871830A1BECD8D798F81BF20F12C24BDAD8A0731782D99F65BC796","extracted","",""
"SHARED","10th edition micro theory.pdf","shared","pdf-reference","resources/source-material/shared/10th edition micro theory.pdf","10th edition micro theory.pdf","10th edition micro theory.pdf","shared-pdf-reference-10th-edition-micro-theory",".pdf","4924139","37B81F07C63D3D096676A6939EB4C850E10F47C096FA5892395C94698BAD012F","extracted","",""
"SHARED","7habitstrader.pdf","shared","pdf-reference","resources/source-material/shared/7HabitsTrader.pdf","7HabitsTrader.pdf","7HabitsTrader.pdf","shared-pdf-reference-7habitstrader",".pdf","2619419","D62E1E478D236561B565930133CE697681617E07F4BE6CA10B55DEEC6D2558E4","extracted","",""
"SHARED","7hiddenpsychological.pdf","shared","pdf-reference","resources/source-material/shared/7HiddenPsychological.pdf","7HiddenPsychological.pdf","7HiddenPsychological.pdf","shared-pdf-reference-7hiddenpsychological",".pdf","2222678","D8D97C3C87A80D795140442C561CB899494C8B567B3C8FF0CF9AFF0C1156A4C2","extracted","",""
"SHARED","82911780-schaum-s-partial-differential-equations-250.pdf","shared","pdf-reference","resources/source-material/shared/82911780-Schaum-s-Partial-Differential-Equations-250.pdf","82911780-Schaum-s-Partial-Differential-Equations-250.pdf","82911780-Schaum-s-Partial-Differential-Equations-250.pdf","shared-pdf-reference-82911780-schaum-s-partial-differential-equations-250",".pdf","9923086","57BF343807DF8464F246FD2EE1CF4FD26D7F1D956738514684182BB49CD98B04","extracted","",""
"SHARED","a course in game theory - martin j. osborne.pdf","shared","pdf-reference","resources/source-material/shared/A Course in Game Theory - Martin J. Osborne.pdf","A Course in Game Theory - Martin J. Osborne.pdf","A Course in Game Theory - Martin J. Osborne.pdf","shared-pdf-reference-a-course-in-game-theory-martin-j-osborne",".pdf","4610808","FFB9EECB5C1A2E7341704C833CBE063925993A76B9E3A492B10051087F9962DA","extracted","",""
"SHARED","a first course in probability 8th.pdf","shared","pdf-reference","resources/source-material/shared/A FIRST COURSE IN PROBABILITY 8th.pdf","A FIRST COURSE IN PROBABILITY 8th.pdf","A FIRST COURSE IN PROBABILITY 8th.pdf","shared-pdf-reference-a-first-course-in-probability-8th",".pdf","3643660","522F5174714837748818E931F3E7205D3746B54BF1631012552EBCCCE2B26ADC","extracted","",""
"SHARED","a first course in stochastic models - h. c. tijms.pdf","shared","pdf-reference","resources/source-material/shared/A First Course In Stochastic Models - H. C. Tijms.pdf","A First Course In Stochastic Models - H. C. Tijms.pdf","A First Course In Stochastic Models - H. C. Tijms.pdf","shared-pdf-reference-a-first-course-in-stochastic-models-h-c-tijms",".pdf","2526095","0252141A6CDEB049EA540127778E51DA586F8870EEBFD26BF990863683FA7257","extracted","",""
"SHARED","a game as old as empire_ the secret world of economic hit men and the web of global corruption.pdf","shared","pdf-reference","resources/source-material/shared/A Game as Old as Empire_ The Secret World of Economic Hit Men and the Web of Global Corruption.pdf","A Game as Old as Empire_ The Secret World of Economic Hit Men and the Web of Global Corruption.pdf","A Game as Old as Empire_ The Secret World of Economic Hit Men and the Web of Global Corruption.pdf","shared-pdf-reference-a-game-as-old-as-empire-the-secret-world-of-economic-hit-men-and-the-web-of-global-corruption",".pdf","1991674","C915246BD61A1A24E9C451E53AB9ED5572E2B4B4BD1345DB8F8229E2A3DB6CB7","extracted","",""
"SHARED","a study of the emergence of management accounting system ethos and its influence on perceived system success.pdf","shared","pdf-reference","resources/source-material/shared/A study of the emergence of management accounting system ethos and its influence on perceived system success.pdf","A study of the emergence of management accounting system ethos and its influence on perceived system success.pdf","A study of the emergence of management accounting system ethos and its influence on perceived system success.pdf","shared-pdf-reference-a-study-of-the-emergence-of-management-accounting-system-ethos-and-its-influence-on-perceived-system-success",".pdf","249799","9DEBD80D1EFC0464F9C2D5E737ADF2EC325470EADA6B2950ACDF530E6FEA9CF6","extracted","",""
