"exam_code","year","sitting","document_type","source_repo_path","original_filename","normalized_id","file_ext","size_bytes","has_solutions","has_examiner_report","qa_status","topics","tags","notes","last_attempt_date"
"CP2","2023","September","mark-scheme","resources/past-papers/raw/CP2/CP2 Paper 2/Sep23/2023_CP2_P2_Model for solution.xlsx","2023_CP2_P2_Model for solution.xlsx","cp2-2023-september-mark-scheme-2023-cp2-p2-model-for-solution",".xlsx","6085526","yes","no","pending","","","",""
"CP2","2023","September","mark-scheme","resources/past-papers/raw/CP2/CP2 Paper 1/Sep23/223_CP2_P1_Model Solution (1).xlsx","223_CP2_P1_Model Solution (1).xlsx","cp2-2023-september-mark-scheme-223-cp2-p1-model-solution-1",".xlsx","7423075","yes","no","pending","","","",""
"CP2","2023","September","question-paper","resources/past-papers/raw/CP2/CP2 Paper 1/Sep23/223_CP2_P1_Audit trail.pdf","223_CP2_P1_Audit trail.pdf","cp2-2023-september-question-paper-223-cp2-p1-audit-trail",".pdf","62741","no","no","pending","","","",""
"CP2","2023","September","question-paper","resources/past-papers/raw/CP2/CP2 Paper 2/Sep23/223_CP2-P2_Summary Document_v1.docx","223_CP2-P2_Summary Document_v1.docx","cp2-2023-september-question-paper-223-cp2-p2-summary-document-v1",".docx","88115","no","no","pending","","","",""
"CP2","2023","September","question-paper","resources/past-papers/raw/CP2/CP2 Paper 1/Sep23/CP2-1_September23_EXAM_Clean Proof.pdf","CP2-1_September23_EXAM_Clean Proof.pdf","cp2-2023-september-question-paper-cp2-1-september23-exam-clean-proof",".pdf","828301","no","no","pending","","","",""
"CP2","2023","September","question-paper","resources/past-papers/raw/CP2/CP2 Paper 2/Sep23/CP2-2_September23_EXAM_Clean Proof.pdf","CP2-2_September23_EXAM_Clean Proof.pdf","cp2-2023-september-question-paper-cp2-2-september23-exam-clean-proof",".pdf","831210","no","no","pending","","","",""
"CP2","2023","September","supplementary-workbook","resources/past-papers/raw/CP2/CP2 Paper 1/Sep23/223_CP2_P1_Data for Candidate.xlsx","223_CP2_P1_Data for Candidate.xlsx","cp2-2023-september-supplementary-workbook-223-cp2-p1-data-for-candidate",".xlsx","1120415","no","no","pending","","","",""
"CP2","2023","September","supplementary-workbook","resources/past-papers/raw/CP2/CP2 Paper 2/Sep23/223_CP2_P2_Model_for_candidates.xlsx","223_CP2_P2_Model_for_candidates.xlsx","cp2-2023-september-supplementary-workbook-223-cp2-p2-model-for-candidates",".xlsx","2822168","no","no","pending","","","",""
"CP2","2024","April","examiner-report","resources/past-papers/raw/CP2/CP2 Paper 1/Apr24/CP2-1_April 2024_Examiner Report.pdf","CP2-1_April 2024_Examiner Report.pdf","cp2-2024-april-examiner-report-cp2-1-april-2024-examiner-report",".pdf","295097","no","yes","pending","","","",""
"CP2","2024","April","examiner-report","resources/past-papers/raw/CP2/CP2 Paper 2/Apr24/CP2-2_April 2024_Examiner Report.pdf","CP2-2_April 2024_Examiner Report.pdf","cp2-2024-april-examiner-report-cp2-2-april-2024-examiner-report",".pdf","318733","no","yes","pending","","","",""
"CP2","2024","April","mark-scheme","resources/past-papers/raw/CP2/CP2 Paper 1/Apr24/CP2-1_Model for solution.xlsx","CP2-1_Model for solution.xlsx","cp2-2024-april-mark-scheme-cp2-1-model-for-solution",".xlsx","949113","yes","no","pending","","","",""
"CP2","2024","April","mark-scheme","resources/past-papers/raw/CP2/CP2 Paper 2/Apr24/CP2-2_Model solution.xlsx","CP2-2_Model solution.xlsx","cp2-2024-april-mark-scheme-cp2-2-model-solution",".xlsx","64962","yes","no","pending","","","",""
"CP2","2024","April","mark-scheme","resources/past-papers/raw/CP2/CP2 Paper 2/Apr24/CP2-2_Summary Solution_v2.docx","CP2-2_Summary Solution_v2.docx","cp2-2024-april-mark-scheme-cp2-2-summary-solution-v2",".docx","67538","yes","no","pending","","","",""
"CP2","2024","April","question-paper","resources/past-papers/raw/CP2/CP2 Paper 1/Apr24/CP2-1_April_2024_Exam_Paper.pdf","CP2-1_April_2024_Exam_Paper.pdf","cp2-2024-april-question-paper-cp2-1-april-2024-exam-paper",".pdf","240546","no","no","pending","","","",""
"CP2","2024","April","question-paper","resources/past-papers/raw/CP2/CP2 Paper 1/Apr24/CP2-1_Audit trail.docx","CP2-1_Audit trail.docx","cp2-2024-april-question-paper-cp2-1-audit-trail",".docx","42121","no","no","pending","","","",""
"CP2","2024","April","question-paper","resources/past-papers/raw/CP2/CP2 Paper 2/Apr24/CP2-2_April_2024_Exam_Paper.pdf","CP2-2_April_2024_Exam_Paper.pdf","cp2-2024-april-question-paper-cp2-2-april-2024-exam-paper",".pdf","223232","no","no","pending","","","",""
"CP2","2024","April","supplementary-workbook","resources/past-papers/raw/CP2/CP2 Paper 1/Apr24/CP2-1_April_2024_Data_for_candidate.xlsx","CP2-1_April_2024_Data_for_candidate.xlsx","cp2-2024-april-supplementary-workbook-cp2-1-april-2024-data-for-candidate",".xlsx","108125","no","no","pending","","","",""
"CP2","2024","April","supplementary-workbook","resources/past-papers/raw/CP2/CP2 Paper 2/Apr24/CP2-2_April_2024_Model_for_candidate.xlsx","CP2-2_April_2024_Model_for_candidate.xlsx","cp2-2024-april-supplementary-workbook-cp2-2-april-2024-model-for-candidate",".xlsx","42436","no","no","pending","","","",""
"CP2","2024","September","examiner-report","resources/past-papers/raw/CP2/CP2 Paper 1/Sep24/CP2-1_September 2024_Examiner Report.pdf","CP2-1_September 2024_Examiner Report.pdf","cp2-2024-september-examiner-report-cp2-1-september-2024-examiner-report",".pdf","298154","no","yes","pending","","","",""
"CP2","2024","September","examiner-report","resources/past-papers/raw/CP2/CP2 Paper 2/Sep24/CP2-2_September 2024_Examiner Report.pdf","CP2-2_September 2024_Examiner Report.pdf","cp2-2024-september-examiner-report-cp2-2-september-2024-examiner-report",".pdf","350727","no","yes","pending","","","",""
"CP2","2024","September","mark-scheme","resources/past-papers/raw/CP2/CP2 Paper 2/Sep24/CP2-2_September 2024_Model solution.xlsx","CP2-2_September 2024_Model solution.xlsx","cp2-2024-september-mark-scheme-cp2-2-september-2024-model-solution",".xlsx","917232","yes","no","pending","","","",""
"CP2","2024","September","mark-scheme","resources/past-papers/raw/CP2/CP2 Paper 1/Sep24/CP2-P1_September 2024_Model for solution.xlsx","CP2-P1_September 2024_Model for solution.xlsx","cp2-2024-september-mark-scheme-cp2-p1-september-2024-model-for-solution",".xlsx","1207799","yes","no","pending","","","",""
"CP2","2024","September","question-paper","resources/past-papers/raw/CP2/CP2 Paper 1/Sep24/CP2-1_September 2024_Audit trail.docx","CP2-1_September 2024_Audit trail.docx","cp2-2024-september-question-paper-cp2-1-september-2024-audit-trail",".docx","47232","no","no","pending","","","",""
"CP2","2024","September","question-paper","resources/past-papers/raw/CP2/CP2 Paper 1/Sep24/CP2-1_September 2024_Exam Paper.pdf","CP2-1_September 2024_Exam Paper.pdf","cp2-2024-september-question-paper-cp2-1-september-2024-exam-paper",".pdf","211414","no","no","pending","","","",""
"CP2","2024","September","question-paper","resources/past-papers/raw/CP2/CP2 Paper 2/Sep24/CP2-2_September 2024_Exam Paper.pdf","CP2-2_September 2024_Exam Paper.pdf","cp2-2024-september-question-paper-cp2-2-september-2024-exam-paper",".pdf","280842","no","no","pending","","","",""
"CP2","2024","September","question-paper","resources/past-papers/raw/CP2/CP2 Paper 2/Sep24/CP2-2_September 2024_Summary.docx","CP2-2_September 2024_Summary.docx","cp2-2024-september-question-paper-cp2-2-september-2024-summary",".docx","305309","no","no","pending","","","",""
"CP2","2024","September","supplementary-workbook","resources/past-papers/raw/CP2/CP2 Paper 1/Sep24/CP2-1_September 2024_Data for candidates.xlsx","CP2-1_September 2024_Data for candidates.xlsx","cp2-2024-september-supplementary-workbook-cp2-1-september-2024-data-for-candidates",".xlsx","85149","no","no","pending","","","",""
"CP2","2024","September","supplementary-workbook","resources/past-papers/raw/CP2/CP2 Paper 2/Sep24/CP2-2_September 2024_Model for candidate.xlsx","CP2-2_September 2024_Model for candidate.xlsx","cp2-2024-september-supplementary-workbook-cp2-2-september-2024-model-for-candidate",".xlsx","655691","no","no","pending","","","",""
"CP2","2025","April","examiner-report","resources/past-papers/raw/CP2/CP2 Paper 1/Apr25/CP2_P1_April2025_Examiners' Report.pdf","CP2_P1_April2025_Examiners' Report.pdf","cp2-2025-april-examiner-report-cp2-p1-april2025-examiners-report",".pdf","687809","no","yes","pending","","","",""
"CP2","2025","April","examiner-report","resources/past-papers/raw/CP2/CP2 Paper 2/Apr25/CP2-P2_April2025_Examiners' Report.pdf","CP2-P2_April2025_Examiners' Report.pdf","cp2-2025-april-examiner-report-cp2-p2-april2025-examiners-report",".pdf","726580","no","yes","pending","","","",""
"CP2","2025","April","mark-scheme","resources/past-papers/raw/CP2/CP2 Paper 1/Apr25/CP2_P1_April2025_Model for solution.xlsx","CP2_P1_April2025_Model for solution.xlsx","cp2-2025-april-mark-scheme-cp2-p1-april2025-model-for-solution",".xlsx","112622","yes","no","pending","","","",""
"CP2","2025","April","mark-scheme","resources/past-papers/raw/CP2/CP2 Paper 2/Apr25/CP2-P2_April2025_Model For Solution.xlsx","CP2-P2_April2025_Model For Solution.xlsx","cp2-2025-april-mark-scheme-cp2-p2-april2025-model-for-solution",".xlsx","121747","yes","no","pending","","","",""
"CP2","2025","April","question-paper","resources/past-papers/raw/CP2/CP2 Paper 1/Apr25/CP2_P1_April2025_ Exam Paper.pdf","CP2_P1_April2025_ Exam Paper.pdf","cp2-2025-april-question-paper-cp2-p1-april2025-exam-paper",".pdf","194474","no","no","pending","","","",""
"CP2","2025","April","question-paper","resources/past-papers/raw/CP2/CP2 Paper 1/Apr25/CP2_P1_April2025_Audit trail.docx","CP2_P1_April2025_Audit trail.docx","cp2-2025-april-question-paper-cp2-p1-april2025-audit-trail",".docx","54672","no","no","pending","","","",""
"CP2","2025","April","question-paper","resources/past-papers/raw/CP2/CP2 Paper 2/Apr25/CP2-P2_April2025_Exam Paper.pdf","CP2-P2_April2025_Exam Paper.pdf","cp2-2025-april-question-paper-cp2-p2-april2025-exam-paper",".pdf","281142","no","no","pending","","","",""
"CP2","2025","April","question-paper","resources/past-papers/raw/CP2/CP2 Paper 2/Apr25/CP2-P2_April2025_Summary Document.docx","CP2-P2_April2025_Summary Document.docx","cp2-2025-april-question-paper-cp2-p2-april2025-summary-document",".docx","68731","no","no","pending","","","",""
"CP2","2025","April","supplementary-workbook","resources/past-papers/raw/CP2/CP2 Paper 1/Apr25/CP2_P1_April2025_Data for candidate.xlsx","CP2_P1_April2025_Data for candidate.xlsx","cp2-2025-april-supplementary-workbook-cp2-p1-april2025-data-for-candidate",".xlsx","21271","no","no","pending","","","",""
"CP2","2025","April","supplementary-workbook","resources/past-papers/raw/CP2/CP2 Paper 2/Apr25/CP2-P2_April2025_Model For Candidate.xlsx","CP2-P2_April2025_Model For Candidate.xlsx","cp2-2025-april-supplementary-workbook-cp2-p2-april2025-model-for-candidate",".xlsx","75866","no","no","pending","","","",""
"CP2","2025","September","question-paper","resources/past-papers/raw/CP2/CP2 Paper 1/Sep25/CP21_Sept2025_Exam.pdf","CP21_Sept2025_Exam.pdf","cp2-2025-september-question-paper-cp21-sept2025-exam",".pdf","273695","no","no","pending","","","",""
"CP2","2025","September","question-paper","resources/past-papers/raw/CP2/CP2 Paper 2/Sep25/CP22_Sept2025_Exam.pdf","CP22_Sept2025_Exam.pdf","cp2-2025-september-question-paper-cp22-sept2025-exam",".pdf","251836","no","no","pending","","","",""
"CP2","2025","September","supplementary-workbook","resources/past-papers/raw/CP2/CP2 Paper 1/Sep25/CP2_P1_data for candidate.xlsx","CP2_P1_data for candidate.xlsx","cp2-2025-september-supplementary-workbook-cp2-p1-data-for-candidate",".xlsx","27232","no","no","pending","","","",""
"CP2","2025","September","supplementary-workbook","resources/past-papers/raw/CP2/CP2 Paper 2/Sep25/CP2_P2_Sept2025_Model for Candidate.xlsx","CP2_P2_Sept2025_Model for Candidate.xlsx","cp2-2025-september-supplementary-workbook-cp2-p2-sept2025-model-for-candidate",".xlsx","34034","no","no","pending","","","",""
"CP3","2020","September","examiner-report","resources/past-papers/raw/CP3/Sep20/IandF_CP3_202009_Examiners_Report.pdf","IandF_CP3_202009_Examiners_Report.pdf","cp3-2020-september-examiner-report-iandf-cp3-202009-examiners-report",".pdf","99851","no","yes","pending","","","",""
"CP3","2020","September","question-paper","resources/past-papers/raw/CP3/Sep20/IandF_CP3_202009_ExamPaper.pdf","IandF_CP3_202009_ExamPaper.pdf","cp3-2020-september-question-paper-iandf-cp3-202009-exampaper",".pdf","185801","no","no","pending","","","",""
"CP3","2020","September","question-paper","resources/past-papers/raw/CP3/Sep20/IandF_CP3_202009_ScenarioMaterial.pdf","IandF_CP3_202009_ScenarioMaterial.pdf","cp3-2020-september-question-paper-iandf-cp3-202009-scenariomaterial",".pdf","185227","no","no","pending","","","",""
"CP3","2020","September","supplementary-workbook","resources/past-papers/raw/CP3/Sep20/IandF_CP3_202009_QuestionPaper_BusinessPlan.xlsx","IandF_CP3_202009_QuestionPaper_BusinessPlan.xlsx","cp3-2020-september-supplementary-workbook-iandf-cp3-202009-questionpaper-businessplan",".xlsx","45848","no","no","pending","","","",""
"CP3","2020","September","supplementary-workbook","resources/past-papers/raw/CP3/Sep20/IandF_CP3_202009_ScenarioMaterial_BusinessPlan.xlsx","IandF_CP3_202009_ScenarioMaterial_BusinessPlan.xlsx","cp3-2020-september-supplementary-workbook-iandf-cp3-202009-scenariomaterial-businessplan",".xlsx","27613","no","no","pending","","","",""
"CP3","2021","April","examiner-report","resources/past-papers/raw/CP3/Apr21/IandF_CP3_202104_Examiners_Report_v1.pdf","IandF_CP3_202104_Examiners_Report_v1.pdf","cp3-2021-april-examiner-report-iandf-cp3-202104-examiners-report-v1",".pdf","124292","no","yes","pending","","","",""
"CP3","2021","April","mark-scheme","resources/past-papers/raw/CP3/Apr21/CP3_121_Sample Answer.docx","CP3_121_Sample Answer.docx","cp3-2021-april-mark-scheme-cp3-121-sample-answer",".docx","21858","yes","no","pending","","","",""
"CP3","2021","April","question-paper","resources/past-papers/raw/CP3/Apr21/CP3_121_EXAM.pdf","CP3_121_EXAM.pdf","cp3-2021-april-question-paper-cp3-121-exam",".pdf","194116","no","no","pending","","","",""
"CP3","2021","April","question-paper","resources/past-papers/raw/CP3/Apr21/CP3_121_SM.pdf","CP3_121_SM.pdf","cp3-2021-april-question-paper-cp3-121-sm",".pdf","164997","no","no","pending","","","",""
"CP3","2021","September","examiner-report","resources/past-papers/raw/CP3/Sep21/IandF_CP3_202109_Examiner Report.pdf","IandF_CP3_202109_Examiner Report.pdf","cp3-2021-september-examiner-report-iandf-cp3-202109-examiner-report",".pdf","51230","no","yes","pending","","","",""
"CP3","2021","September","question-paper","resources/past-papers/raw/CP3/Sep21/CP3_221_EXAM_Clean Proof.pdf","CP3_221_EXAM_Clean Proof.pdf","cp3-2021-september-question-paper-cp3-221-exam-clean-proof",".pdf","223653","no","no","pending","","","",""
"CP3","2021","September","question-paper","resources/past-papers/raw/CP3/Sep21/CP3_221_SA.pdf","CP3_221_SA.pdf","cp3-2021-september-question-paper-cp3-221-sa",".pdf","30610","no","no","pending","","","",""
"CP3","2021","September","question-paper","resources/past-papers/raw/CP3/Sep21/CP3_221_SM_Clean Proof.pdf","CP3_221_SM_Clean Proof.pdf","cp3-2021-september-question-paper-cp3-221-sm-clean-proof",".pdf","246596","no","no","pending","","","",""
"CP3","2022","April","examiner-report","resources/past-papers/raw/CP3/Apr22/landF_CP3_202204_Examiner Report.pdf","landF_CP3_202204_Examiner Report.pdf","cp3-2022-april-examiner-report-landf-cp3-202204-examiner-report",".pdf","63888","no","yes","pending","","","",""
"CP3","2022","April","mark-scheme","resources/past-papers/raw/CP3/Apr22/CP3_122_Sample Answer.docx","CP3_122_Sample Answer.docx","cp3-2022-april-mark-scheme-cp3-122-sample-answer",".docx","29371","yes","no","pending","","","",""
"CP3","2022","April","question-paper","resources/past-papers/raw/CP3/Apr22/CP3_April22_EXAM_Clean Proof.pdf","CP3_April22_EXAM_Clean Proof.pdf","cp3-2022-april-question-paper-cp3-april22-exam-clean-proof",".pdf","179764","no","no","pending","","","",""
"CP3","2022","April","question-paper","resources/past-papers/raw/CP3/Apr22/CP3_April22_SM_Clean Proof.pdf","CP3_April22_SM_Clean Proof.pdf","cp3-2022-april-question-paper-cp3-april22-sm-clean-proof",".pdf","244396","no","no","pending","","","",""
"CP3","2022","September","examiner-report","resources/past-papers/raw/CP3/Sep22/IandF_CP3_202209_Examiner Report.pdf","IandF_CP3_202209_Examiner Report.pdf","cp3-2022-september-examiner-report-iandf-cp3-202209-examiner-report",".pdf","146553","no","yes","pending","","","",""
"CP3","2022","September","question-paper","resources/past-papers/raw/CP3/Sep22/CP3_ September22_EXAM.pdf","CP3_ September22_EXAM.pdf","cp3-2022-september-question-paper-cp3-september22-exam",".pdf","157168","no","no","pending","","","",""
"CP3","2022","September","question-paper","resources/past-papers/raw/CP3/Sep22/CP3_ September22_Scenario material.pdf","CP3_ September22_Scenario material.pdf","cp3-2022-september-question-paper-cp3-september22-scenario-material",".pdf","196162","no","no","pending","","","",""
"CP3","2023","April","examiner-report","resources/past-papers/raw/CP3/Apr23/IandF_CP3_202304_Examiner Report.pdf","IandF_CP3_202304_Examiner Report.pdf","cp3-2023-april-examiner-report-iandf-cp3-202304-examiner-report",".pdf","154042","no","yes","pending","","","",""
"CP3","2023","April","question-paper","resources/past-papers/raw/CP3/Apr23/CP3_April23_EXAM_Clean Proof.pdf","CP3_April23_EXAM_Clean Proof.pdf","cp3-2023-april-question-paper-cp3-april23-exam-clean-proof",".pdf","179653","no","no","pending","","","",""
"CP3","2023","April","question-paper","resources/past-papers/raw/CP3/Apr23/CP3_April23_SM_Clean Proof.pdf","CP3_April23_SM_Clean Proof.pdf","cp3-2023-april-question-paper-cp3-april23-sm-clean-proof",".pdf","738518","no","no","pending","","","",""
"CP3","2023","September","examiner-report","resources/past-papers/raw/CP3/Sep23/IandF_CP3_202309_Examiner Report.pdf","IandF_CP3_202309_Examiner Report.pdf","cp3-2023-september-examiner-report-iandf-cp3-202309-examiner-report",".pdf","139126","no","yes","pending","","","",""
"CP3","2023","September","mark-scheme","resources/past-papers/raw/CP3/Sep23/CP3_September23_Sample Answer.pdf","CP3_September23_Sample Answer.pdf","cp3-2023-september-mark-scheme-cp3-september23-sample-answer",".pdf","124272","yes","no","pending","","","",""
